mass_A
t	x	y
2.503666667E0	1.009135617E0	-1.355407630E0
2.507977778E0	9.926430545E-1	-1.387369632E0
2.512288889E0	1.013626780E0	-1.397501822E0
2.516600000E0	1.054049098E0	-1.395501938E0
2.520911111E0	1.087279763E0	-1.384778570E0
2.525333333E0	1.137062723E0	-1.359859640E0
2.529644444E0	6.546060187E-1	-1.167343900E0
2.533955556E0	6.558461287E-1	-1.170871132E0
2.538266667E0	6.557430150E-1	-1.183172845E0
2.542577778E0	6.606560468E-1	-1.193740080E0
2.546888889E0	6.575287725E-1	-1.205259679E0
2.551200000E0	6.563933960E-1	-1.211092862E0
2.555511111E0	6.598687050E-1	-1.223048662E0
2.559822222E0	6.617173159E-1	-1.228364007E0
2.564133333E0	1.158973545E0	-1.462850938E0
2.568444444E0	1.129193818E0	-1.468675257E0
2.572755556E0	1.132740964E0	-1.473131459E0
2.577066667E0	1.133144568E0	-1.478621850E0
2.581377778E0	1.129328755E0	-1.479613986E0
2.585688889E0	1.126583342E0	-1.480659477E0
2.590000000E0	1.126139494E0	-1.477713031E0
2.594311111E0	1.126702470E0	-1.477559193E0
2.598622222E0	1.147781205E0	-1.460288504E0
2.602933333E0	1.146259218E0	-1.448774394E0
2.607244444E0	1.128480074E0	-1.439794964E0
2.611666667E0	1.117843402E0	-1.432609353E0
2.615977778E0	1.083778944E0	-1.434005686E0
2.620288889E0	1.099034508E0	-1.407238509E0
2.624600000E0	1.081709959E0	-1.385544127E0
2.628911111E0	1.096658974E0	-1.348809288E0
2.633222222E0	1.001889058E0	-1.344549871E0
2.637533333E0	1.037973387E0	-1.297355502E0
2.641844444E0	1.050618967E0	-1.262852437E0
2.646155556E0	1.058738549E0	-1.225779947E0
2.650466667E0	9.909886131E-1	-1.203753881E0
2.654777778E0	9.725515668E-1	-1.166313491E0
2.659088889E0	9.587599074E-1	-1.127720768E0
2.663400000E0	9.746568285E-1	-1.084053913E0
2.667711111E0	9.780999226E-1	-1.039179730E0
2.672022222E0	9.864540211E-1	-9.898664705E-1
2.676333333E0	1.023708925E0	-9.486604095E-1
2.680644444E0	1.099587174E0	-8.638009136E-1
2.684955556E0	1.110718007E0	-8.207814959E-1
2.689266667E0	1.095089069E0	-7.780360699E-1
2.693577778E0	9.151064676E-1	-7.514240027E-1
2.698000000E0	7.677298181E-1	-6.466764735E-1
2.702311111E0	8.087070289E-1	-6.393892383E-1
2.706622222E0	9.189975384E-1	-6.284924016E-1
2.710933333E0	9.271043665E-1	-5.932320676E-1
2.715244444E0	9.544505912E-1	-5.634192558E-1
2.719555556E0	9.874710871E-1	-5.382324488E-1
2.723866667E0	9.969595373E-1	-5.107696489E-1
2.728177778E0	1.006950222E0	-4.636414427E-1
2.732488889E0	9.655636558E-1	-4.011667244E-1
2.736800000E0	9.436262864E-1	-3.556213129E-1
2.741111111E0	9.100503737E-1	-3.031306937E-1
2.745422222E0	6.539686132E-1	2.461716135E-2
2.749733333E0	6.574306401E-1	7.354969729E-2
2.754044444E0	6.543265991E-1	1.279911700E-1
2.758355556E0	6.696677762E-1	1.772915231E-1
2.762666667E0	6.717408733E-1	2.078747541E-1
2.766977778E0	6.870010586E-1	2.431239902E-1
2.771288889E0	6.866674163E-1	2.823168842E-1
2.775600000E0	6.913906191E-1	3.191119309E-1
2.779911111E0	6.794135950E-1	3.499555314E-1
2.784222222E0	6.545570732E-1	3.741226598E-1
2.788533333E0	6.492172621E-1	4.050763444E-1
2.792955556E0	6.502587200E-1	4.418702841E-1
2.797266667E0	6.496136617E-1	4.827361328E-1
2.801577778E0	6.463151312E-1	5.223669215E-1
2.805888889E0	6.439497370E-1	5.734674635E-1
2.810200000E0	6.463660641E-1	6.101909722E-1
2.814511111E0	6.503087544E-1	6.538002896E-1
2.818822222E0	6.404582374E-1	6.925591322E-1
2.823133333E0	6.441823591E-1	7.393866465E-1
2.827444444E0	6.529424000E-1	7.768587821E-1
2.831755556E0	6.874926689E-1	8.230761668E-1
2.836066667E0	6.726277814E-1	8.707680612E-1
2.840377778E0	6.816808350E-1	9.030522594E-1
2.844688889E0	6.751826949E-1	9.262564960E-1
2.849000000E0	6.809005693E-1	9.656997294E-1
2.853311111E0	6.833755881E-1	9.769104526E-1
2.857622222E0	6.885285315E-1	9.886746868E-1
2.861933333E0	7.134122189E-1	9.761386140E-1
2.866244444E0	7.130079245E-1	9.769501028E-1
2.870555556E0	7.683074813E-1	8.476743527E-1
2.874866667E0	6.664844383E-1	1.019813008E0
2.879288889E0	6.607960067E-1	1.026870356E0
2.883600000E0	6.545487180E-1	1.031596148E0
2.887911111E0	6.456649786E-1	1.033055202E0
2.892222222E0	6.385894112E-1	1.042429423E0
2.896533333E0	6.346913100E-1	1.044498635E0
2.900844444E0	6.318611794E-1	1.045702969E0
2.905155556E0	6.435570220E-1	1.057728795E0
2.909466667E0	6.425777810E-1	1.060738384E0
2.913777778E0	6.383897008E-1	1.069432594E0
2.918088889E0	6.402325481E-1	1.073237593E0
2.922400000E0	6.425108995E-1	1.078191974E0
2.926711111E0	6.421461244E-1	1.086613999E0
2.931022222E0	6.408998668E-1	1.096750259E0
2.935333333E0	6.505605911E-1	1.100347010E0
2.939644444E0	6.522133929E-1	1.104732110E0
2.943955556E0	6.505973274E-1	1.108332968E0
2.948266667E0	6.511016428E-1	1.108813157E0
2.952577778E0	6.508113098E-1	1.108812582E0
2.956888889E0	6.515636526E-1	1.109027397E0
2.961200000E0	6.478576730E-1	1.097581335E0
2.965622222E0	6.452494533E-1	1.092387180E0
2.969933333E0	6.480945459E-1	1.080869731E0
2.974244444E0	6.451214891E-1	1.070424129E0
2.978555556E0	6.460050665E-1	1.062928977E0
2.982866667E0	6.396352901E-1	1.047484050E0
2.987177778E0	6.450420568E-1	1.032950334E0
2.991488889E0	6.457448930E-1	1.023026844E0
2.995800000E0	6.482437369E-1	1.002009927E0
3.000111111E0	7.932067542E-1	8.195683150E-1
3.004422222E0	7.863425637E-1	7.937185144E-1
3.008733333E0	7.969865544E-1	7.719203556E-1
3.013044444E0	7.960699234E-1	7.550545067E-1
3.017355556E0	8.037848975E-1	7.178805610E-1
3.021666667E0	8.116759540E-1	6.814656484E-1
3.025977778E0	8.034440829E-1	6.611657567E-1
3.030288889E0	8.122039687E-1	6.346776738E-1
3.034600000E0	8.194881402E-1	6.020893596E-1
3.038911111E0	8.131387947E-1	5.838290472E-1
3.043222222E0	8.156498484E-1	5.553792509E-1
3.047533333E0	8.082497651E-1	5.340728938E-1
3.051955556E0	8.187752043E-1	5.031970703E-1
3.056266667E0	8.077144761E-1	4.785360128E-1
3.060577778E0	8.138079584E-1	4.433535390E-1
3.064888889E0	8.170871237E-1	4.195752829E-1
3.069200000E0	8.170999144E-1	4.120477529E-1
3.073511111E0	8.043212140E-1	3.999020959E-1
3.077822222E0	8.058776293E-1	3.998727771E-1
3.082133333E0	8.069489917E-1	4.002721271E-1
3.086444444E0	8.081538732E-1	3.895592194E-1
3.090755556E0	8.019862902E-1	3.918872482E-1
3.095066667E0	7.881750129E-1	3.962797842E-1
3.099377778E0	7.750410808E-1	3.833456140E-1
3.103688889E0	7.824238841E-1	3.653555039E-1
3.108000000E0	6.623350634E-1	3.604887982E-1
3.112311111E0	6.664803962E-1	3.419999782E-1
3.116622222E0	6.593307573E-1	3.154085716E-1
3.120933333E0	6.784121461E-1	2.994195095E-1
3.125244444E0	6.570175285E-1	2.685089073E-1
3.129555556E0	6.538864045E-1	2.371229805E-1
3.133866667E0	6.570457449E-1	2.098882659E-1
3.138288889E0	6.488002955E-1	1.855877656E-1
3.142600000E0	6.453846619E-1	1.448974396E-1
3.146911111E0	6.389521948E-1	1.010570927E-1
3.151222222E0	6.352418971E-1	5.242225138E-2
3.155533333E0	8.773653862E-1	-2.732657103E-1
3.159844444E0	9.208012717E-1	-3.180983587E-1
3.164155556E0	9.541199443E-1	-3.598082356E-1
3.168466667E0	9.876209333E-1	-4.102107248E-1
3.172777778E0	1.009671124E0	-4.327732759E-1
3.177088889E0	1.066654819E0	-5.360535104E-1
3.181400000E0	1.084104650E0	-5.472523560E-1
3.185711111E0	1.058915735E0	-5.641247970E-1
3.190022222E0	1.034761508E0	-5.881083286E-1
3.194333333E0	1.027016818E0	-6.007577833E-1
3.198644444E0	9.979848942E-1	-6.380641056E-1
3.202955556E0	9.874141524E-1	-6.716662978E-1
3.207266667E0	1.015759021E0	-6.875502629E-1
3.211577778E0	9.825634914E-1	-7.145208009E-1
3.215888889E0	9.579416439E-1	-7.326882627E-1
3.220200000E0	1.079682385E0	-7.293426129E-1
3.224622222E0	1.035684532E0	-7.640036917E-1
3.228933333E0	1.010918064E0	-8.044528545E-1
3.233244444E0	1.062703411E0	-8.177994212E-1
3.237555556E0	1.115621446E0	-8.223741709E-1
3.241866667E0	1.078028159E0	-8.445280565E-1
3.246177778E0	1.087700522E0	-8.617334714E-1
3.250488889E0	1.120549345E0	-8.583296513E-1
3.254800000E0	1.133749612E0	-8.715320962E-1
3.259111111E0	6.278140563E-1	-6.235820847E-1
3.263422222E0	6.256614154E-1	-6.288394145E-1
3.267733333E0	6.270603983E-1	-6.299774696E-1
3.272044444E0	6.314501875E-1	-6.378590051E-1
3.276355556E0	6.350586230E-1	-6.483465639E-1
3.280666667E0	6.289574941E-1	-6.608780589E-1
3.284977778E0	6.230358565E-1	-6.606941667E-1
3.289288889E0	6.241517636E-1	-6.772838165E-1
3.293600000E0	6.241252656E-1	-6.835628149E-1
3.297911111E0	6.159300906E-1	-7.065457264E-1
3.302333333E0	6.146572473E-1	-7.107956295E-1
3.306644444E0	6.135713301E-1	-7.154298563E-1
3.310955556E0	6.121149331E-1	-7.133592420E-1
3.315266667E0	6.076016222E-1	-7.187835735E-1
3.319577778E0	6.060664653E-1	-7.207522418E-1
3.323888889E0	6.036349011E-1	-7.198109390E-1
3.328200000E0	6.012294299E-1	-7.201008671E-1
3.332511111E0	5.995272705E-1	-7.217578852E-1
3.336822222E0	5.954455614E-1	-7.228371388E-1
3.341133333E0	5.889919424E-1	-7.224180022E-1
3.345444444E0	5.889409418E-1	-7.213552582E-1
3.349755556E0	5.803560032E-1	-7.279369242E-1
3.354066667E0	5.772590292E-1	-7.274324443E-1
3.358377778E0	5.745155710E-1	-7.288487072E-1
3.362688889E0	5.746140361E-1	-7.279268780E-1
3.367000000E0	5.719025764E-1	-7.220103684E-1
3.371311111E0	5.700269606E-1	-7.202764721E-1
3.375622222E0	5.667043320E-1	-7.066058480E-1
3.379933333E0	5.771594073E-1	-6.839216351E-1
3.384244444E0	9.859179516E-1	-9.399023036E-1
3.388666667E0	5.670998975E-1	-6.635924700E-1
3.392977778E0	5.690269574E-1	-6.411377186E-1
3.397288889E0	5.623121900E-1	-6.326479390E-1
3.401600000E0	5.616238527E-1	-6.231824497E-1
3.405911111E0	5.580339367E-1	-6.180138209E-1
3.410222222E0	5.624232626E-1	-6.059048261E-1
3.414533333E0	5.585754611E-1	-6.016739176E-1
3.418844444E0	5.585565444E-1	-5.999714324E-1
3.423155556E0	5.621016421E-1	-5.898090064E-1
3.427466667E0	6.484791341E-1	-6.310552482E-1
3.431777778E0	6.809886148E-1	-6.403040979E-1
3.436088889E0	7.140512323E-1	-6.455677015E-1
3.440400000E0	8.563295203E-1	-6.505052430E-1
3.444711111E0	9.339577396E-1	-6.313863141E-1
3.449022222E0	9.253661388E-1	-6.028791757E-1
3.453333333E0	9.614060045E-1	-5.778756239E-1
3.457644444E0	9.503192633E-1	-5.610384686E-1
3.461955556E0	9.636563499E-1	-5.357345416E-1
3.466266667E0	9.541101005E-1	-5.123832652E-1
3.470577778E0	9.507497399E-1	-4.976259663E-1
3.475000000E0	9.159692845E-1	-4.501220878E-1
3.479311111E0	9.017447375E-1	-4.144146452E-1
3.483622222E0	8.700157662E-1	-3.662891411E-1
3.487933333E0	8.430273309E-1	-3.235238009E-1
3.492244444E0	8.156540427E-1	-2.897760237E-1
3.496555556E0	8.285769097E-1	-2.651994044E-1
3.500866667E0	5.809360312E-1	3.463247150E-2
3.505177778E0	5.707988471E-1	5.342743996E-2
3.509488889E0	5.779321000E-1	1.057489705E-1
3.513800000E0	5.867460490E-1	1.416519160E-1
3.518111111E0	5.924704317E-1	1.702720179E-1
3.522422222E0	5.925019139E-1	1.849514014E-1
3.526733333E0	5.977046032E-1	2.032914687E-1
3.531044444E0	5.939942480E-1	2.285308438E-1
3.535355556E0	5.983695125E-1	2.508574955E-1
3.539666667E0	5.948004584E-1	2.679043955E-1
3.543977778E0	5.999371618E-1	2.919937192E-1
3.548288889E0	6.022900651E-1	3.053704154E-1
3.552600000E0	5.962239716E-1	3.263055706E-1
3.556911111E0	6.079267551E-1	3.446994035E-1
3.561222222E0	6.106522734E-1	3.559081936E-1
3.565533333E0	6.027986759E-1	3.689969275E-1
3.569955556E0	6.078890864E-1	3.865571479E-1
3.574266667E0	6.046544755E-1	4.024433941E-1
3.578577778E0	6.023953387E-1	4.145220661E-1
3.582888889E0	6.074224837E-1	4.259493197E-1
3.587200000E0	6.111241836E-1	4.401493554E-1
3.591511111E0	6.082381284E-1	4.526080839E-1
3.595822222E0	6.129967210E-1	4.682976250E-1
3.600133333E0	6.140269022E-1	4.849122909E-1
3.604444444E0	6.103316074E-1	4.980757762E-1
3.608755556E0	7.322518745E-1	4.152478506E-1
3.613066667E0	6.081264283E-1	5.215563481E-1
3.617377778E0	6.028505539E-1	5.460686938E-1
3.621688889E0	6.057801718E-1	5.563592870E-1
3.626000000E0	6.070870911E-1	5.727610291E-1
3.630311111E0	6.049832900E-1	5.817470162E-1
3.634622222E0	6.038855459E-1	5.947840560E-1
3.638933333E0	6.089279713E-1	6.077780285E-1
3.643244444E0	6.064220752E-1	6.188884164E-1
3.647555556E0	6.077370165E-1	6.352920563E-1
3.651866667E0	6.069708497E-1	6.493445222E-1
3.656288889E0	6.089556435E-1	6.564560641E-1
3.660600000E0	6.048983031E-1	6.649774229E-1
3.664911111E0	6.058537196E-1	6.696754821E-1
3.669222222E0	6.047394059E-1	6.753108451E-1
3.673533333E0	6.075975123E-1	6.770310142E-1
3.677844444E0	6.083859996E-1	6.842274269E-1
3.682155556E0	6.076048462E-1	6.883341838E-1
3.686466667E0	6.036190380E-1	6.932900101E-1
3.690777778E0	6.012326842E-1	6.945542707E-1
3.695088889E0	6.015409813E-1	6.896910317E-1
3.699400000E0	6.013354376E-1	6.907879292E-1
3.703711111E0	6.037191214E-1	6.886592053E-1
3.708022222E0	6.045656778E-1	6.775683376E-1
3.712333333E0	6.062888498E-1	6.768624712E-1
3.716644444E0	6.074425421E-1	6.663152893E-1
3.720955556E0	6.116390745E-1	6.617588549E-1
3.725266667E0	6.127930465E-1	6.503971461E-1
3.729577778E0	6.165616304E-1	6.418077204E-1
3.733888889E0	6.153552450E-1	6.327464255E-1
3.738200000E0	6.160515977E-1	6.244379041E-1
3.742622222E0	6.179514818E-1	6.153609471E-1
3.746933333E0	7.741824042E-1	4.567505268E-1
3.751244444E0	7.737408850E-1	4.514219580E-1
3.755555556E0	7.689946379E-1	4.434268410E-1
3.759866667E0	7.683482278E-1	4.398967342E-1
3.764177778E0	7.629471595E-1	4.260350813E-1
3.768488889E0	7.878985228E-1	4.224924507E-1
3.772800000E0	7.823625821E-1	4.145888326E-1
3.777111111E0	7.838677505E-1	4.135138269E-1
3.781422222E0	7.885425044E-1	4.093341410E-1
3.785733333E0	7.818858410E-1	4.067723131E-1
3.790044444E0	7.823999007E-1	4.043447275E-1
3.794355556E0	7.851809045E-1	4.017300879E-1
3.798666667E0	7.799358245E-1	3.984248167E-1
3.802977778E0	7.709932257E-1	3.920299356E-1
3.807288889E0	7.645248919E-1	3.855944433E-1
3.811600000E0	7.805765099E-1	3.726272880E-1
3.815911111E0	6.252962765E-1	4.070327448E-1
3.820222222E0	6.124635016E-1	4.001440332E-1
3.824533333E0	6.118908245E-1	3.854492557E-1
3.828955556E0	6.056263667E-1	3.652555359E-1
3.833266667E0	6.001582484E-1	3.548509949E-1
3.837577778E0	5.955635790E-1	3.419933584E-1
3.841888889E0	5.752409655E-1	3.213331925E-1
3.846200000E0	5.774828390E-1	3.210761314E-1
3.850511111E0	5.759201741E-1	2.954056790E-1
3.854822222E0	5.672270852E-1	2.849507373E-1
3.859133333E0	5.664666886E-1	2.782241889E-1
3.863444444E0	5.619391657E-1	2.658934398E-1
3.867755556E0	5.661230789E-1	2.496462606E-1
3.872066667E0	5.512545138E-1	2.362048460E-1
3.876377778E0	5.508366780E-1	2.218387864E-1
3.880688889E0	5.569182705E-1	2.019730565E-1
3.885000000E0	5.464806811E-1	1.870962565E-1
3.889311111E0	5.495890422E-1	1.746635139E-1
3.893622222E0	5.285737085E-1	1.348207945E-1
3.897933333E0	5.128444334E-1	1.082246406E-1
3.902244444E0	5.149177254E-1	9.259607234E-2
3.906555556E0	5.204193749E-1	7.030370404E-2
3.910866667E0	5.173453494E-1	5.005629665E-2
3.915288889E0	5.210108918E-1	2.180572163E-2
3.919600000E0	5.150281914E-1	5.440219147E-5
3.923911111E0	8.318605181E-1	-3.036432318E-1
3.928222222E0	8.599108111E-1	-3.327915867E-1
3.932533333E0	8.527153136E-1	-3.685159253E-1
3.936844444E0	9.263020171E-1	-5.251253756E-1
3.941155556E0	9.231862737E-1	-5.345758601E-1
3.945466667E0	9.007928373E-1	-5.390225657E-1
3.949777778E0	8.768753654E-1	-5.426766737E-1
3.954088889E0	8.185014863E-1	-5.431465041E-1
3.958400000E0	8.656047712E-1	-5.646928952E-1
3.962711111E0	8.119318900E-1	-5.833739933E-1
3.967022222E0	7.825221089E-1	-5.869092368E-1
3.971333333E0	7.745312638E-1	-5.970834225E-1
3.975644444E0	7.606247792E-1	-6.037309621E-1
3.979955556E0	7.765026432E-1	-6.141427425E-1
3.984266667E0	7.606732847E-1	-6.169846879E-1
3.988577778E0	7.806235992E-1	-6.154201335E-1
3.992888889E0	7.583421386E-1	-6.214411752E-1
3.997200000E0	7.530908143E-1	-6.239319442E-1
4.001622222E0	7.430314227E-1	-6.281540050E-1
4.005933333E0	7.481654471E-1	-6.338218456E-1
4.010244444E0	7.474868938E-1	-6.400319232E-1
4.014555556E0	7.309704182E-1	-6.420374054E-1
4.018866667E0	7.226949158E-1	-6.448712880E-1
4.023177778E0	6.979662614E-1	-6.468048841E-1
4.027488889E0	6.669590248E-1	-6.479563647E-1
4.031800000E0	6.606936115E-1	-6.403882162E-1
4.036111111E0	6.430134787E-1	-6.417389340E-1
4.040422222E0	6.211688538E-1	-6.299965726E-1
4.044733333E0	6.195495251E-1	-6.334466003E-1
4.049044444E0	6.093121680E-1	-6.338605247E-1
4.053355556E0	6.095724131E-1	-6.327000358E-1
4.057666667E0	6.006234825E-1	-6.342221163E-1
4.061977778E0	6.003008517E-1	-6.339883792E-1
4.066288889E0	5.957865254E-1	-6.383124625E-1
4.070600000E0	6.060252412E-1	-6.361054501E-1
4.074911111E0	5.965584344E-1	-6.344348180E-1
4.079333333E0	5.977609250E-1	-6.356284801E-1
4.083644444E0	5.936027078E-1	-6.346449912E-1
4.087955556E0	5.923609216E-1	-6.338319309E-1
4.092266667E0	5.863916743E-1	-6.353169926E-1
4.096577778E0	5.882960619E-1	-6.324847781E-1
4.100888889E0	5.906606747E-1	-6.327572348E-1
4.105200000E0	5.851145586E-1	-6.330120901E-1
4.109511111E0	5.939956958E-1	-6.314136496E-1
4.113822222E0	5.912756849E-1	-6.292694737E-1
4.118133333E0	5.959003904E-1	-6.291339617E-1
4.122444444E0	6.009958707E-1	-6.259345846E-1
4.126755556E0	6.041789873E-1	-6.203571460E-1
4.131066667E0	5.431535805E-1	-6.006507134E-1
4.135377778E0	5.411551643E-1	-5.955055796E-1
4.139688889E0	5.563131938E-1	-5.864406512E-1
4.144000000E0	5.787526957E-1	-5.936900510E-1
4.148311111E0	5.923557843E-1	-5.873850203E-1
4.152622222E0	5.902354071E-1	-5.787679481E-1
4.156933333E0	5.560975858E-1	-5.606578187E-1
4.161244444E0	5.604088755E-1	-5.565583852E-1
4.165666667E0	5.621286813E-1	-5.598219752E-1
4.169977778E0	5.623288230E-1	-5.470475549E-1
4.174288889E0	5.701942021E-1	-5.388749939E-1
4.178600000E0	5.631927793E-1	-5.272630097E-1
4.182911111E0	5.648250908E-1	-5.122745463E-1
4.187222222E0	5.855910985E-1	-5.097245453E-1
4.191533333E0	6.175609657E-1	-4.925519904E-1
4.195844444E0	6.414792372E-1	-4.728325923E-1
4.200155556E0	6.535909039E-1	-4.633853154E-1
4.204466667E0	6.661433187E-1	-4.223278056E-1
4.208777778E0	6.644995934E-1	-4.132039512E-1
4.213088889E0	6.927053699E-1	-4.078609649E-1
4.217400000E0	6.849711448E-1	-3.784224313E-1
4.221711111E0	6.937202833E-1	-3.638087233E-1
4.226022222E0	6.998561576E-1	-3.457300050E-1
4.230333333E0	6.695887045E-1	-3.323037981E-1
4.234644444E0	6.743299360E-1	-3.194606621E-1
4.238955556E0	6.827800527E-1	-3.033431459E-1
4.243266667E0	6.524899683E-1	-2.791154731E-1
4.247577778E0	6.612851620E-1	-2.635074505E-1
4.252000000E0	4.635015198E-1	2.335401564E-2
4.256311111E0	4.612333023E-1	3.560108636E-2
4.260622222E0	4.549297507E-1	4.970564288E-2
4.264933333E0	4.573055673E-1	6.749103886E-2
4.269244444E0	4.555534893E-1	9.298198992E-2
4.273555556E0	4.579886256E-1	1.135929141E-1
4.277866667E0	4.558738792E-1	1.354791949E-1
4.282177778E0	4.518212514E-1	1.497464737E-1
4.286488889E0	4.547676813E-1	1.683954240E-1
4.290800000E0	4.539616161E-1	1.830272579E-1
4.295111111E0	4.539904931E-1	1.937400906E-1
4.299422222E0	4.568993084E-1	2.091466567E-1
4.303733333E0	4.541274808E-1	2.221042081E-1
4.308044444E0	4.485936945E-1	2.347209292E-1
4.312355556E0	4.506321089E-1	2.485404069E-1
4.316666667E0	4.490586790E-1	2.593758511E-1
4.320977778E0	4.488261738E-1	2.672422683E-1
4.325288889E0	4.456489628E-1	2.753790371E-1
4.329600000E0	4.470646338E-1	2.828464237E-1
4.333911111E0	4.498396895E-1	2.933624809E-1
4.338222222E0	4.508558440E-1	3.044398906E-1
4.342533333E0	4.498169981E-1	3.107557670E-1
4.346955556E0	4.480111994E-1	3.206059647E-1
4.351266667E0	4.454590279E-1	3.277555178E-1
4.355577778E0	4.475592069E-1	3.366599991E-1
4.359888889E0	4.431112114E-1	3.390756963E-1
4.364200000E0	4.419557942E-1	3.447043599E-1
4.368511111E0	4.424916643E-1	3.455673000E-1
4.372822222E0	4.382521629E-1	3.477727707E-1
4.377133333E0	4.434142286E-1	3.563671333E-1
4.381444444E0	4.408414086E-1	3.527441316E-1
4.385755556E0	4.416230176E-1	3.605726866E-1
4.390066667E0	4.392227377E-1	3.612413365E-1
4.394377778E0	4.401347273E-1	3.686029250E-1
4.398688889E0	4.379498877E-1	3.707344402E-1
4.403000000E0	4.395690752E-1	3.737642180E-1
4.407311111E0	4.469954352E-1	3.844149922E-1
4.411622222E0	4.339848895E-1	3.772034138E-1
4.415933333E0	4.435719598E-1	3.864175307E-1
4.420244444E0	4.437560813E-1	3.873269176E-1
4.424555556E0	4.416782343E-1	3.854831857E-1
4.428866667E0	4.407436315E-1	3.857343154E-1
4.433288889E0	4.413062267E-1	3.840293408E-1
4.437600000E0	4.427449831E-1	3.902022391E-1
4.441911111E0	4.427449808E-1	3.902022160E-1
4.446222222E0	4.430939324E-1	3.898552906E-1
4.450533333E0	4.430654737E-1	3.901278220E-1
4.454844444E0	4.447781776E-1	3.891317832E-1
4.459155556E0	4.447082441E-1	3.896947536E-1
4.463466667E0	4.345920759E-1	3.776266993E-1
4.467777778E0	4.376585182E-1	3.760289233E-1
4.472088889E0	4.387546757E-1	3.761536868E-1
4.476400000E0	4.386580857E-1	3.716189750E-1
4.480711111E0	4.429988346E-1	3.737293215E-1
4.485022222E0	4.428649475E-1	3.681773029E-1
4.489333333E0	4.485333979E-1	3.669603918E-1
4.493644444E0	4.458112060E-1	3.629145367E-1
4.497955556E0	4.510378156E-1	3.605303432E-1
4.502266667E0	4.530654999E-1	3.584972124E-1
4.506577778E0	4.529230763E-1	3.524007131E-1
4.510888889E0	4.532934610E-1	3.526149175E-1
4.515200000E0	4.547723281E-1	3.469982695E-1
4.519622222E0	4.537875724E-1	3.422052964E-1
4.523933333E0	4.515734543E-1	3.372704225E-1
4.528244444E0	4.448113958E-1	3.307491518E-1
4.532555556E0	4.429701417E-1	3.236122804E-1
4.536866667E0	4.446510440E-1	3.175762013E-1
4.541177778E0	4.420139996E-1	3.083716340E-1
4.545488889E0	4.424367867E-1	2.989219376E-1
4.549800000E0	4.347857733E-1	2.863116098E-1
4.554111111E0	4.363323741E-1	2.798311342E-1
4.558422222E0	4.378559240E-1	2.739567134E-1
4.562733333E0	4.389606500E-1	2.695112751E-1
4.567044444E0	4.435659337E-1	2.669119925E-1
4.571355556E0	4.441649774E-1	2.611149377E-1
4.575666667E0	4.316912640E-1	2.371865036E-1
4.579977778E0	4.384128334E-1	2.281579494E-1
4.584288889E0	4.404113897E-1	2.207905024E-1
4.588600000E0	4.419202256E-1	2.051807982E-1
4.592911111E0	4.277419141E-1	1.994912633E-1
4.597222222E0	4.301289279E-1	1.900541026E-1
4.601533333E0	4.328239491E-1	1.841061791E-1
4.605955556E0	4.343208537E-1	1.730462703E-1
4.610266667E0	4.401426919E-1	1.639291284E-1
4.614577778E0	4.410065156E-1	1.551679661E-1
4.618888889E0	4.282774188E-1	1.393829403E-1
4.623200000E0	4.288549613E-1	1.293831920E-1
4.627511111E0	4.326137043E-1	1.111567187E-1
4.631822222E0	4.240020686E-1	9.696679631E-2
4.636133333E0	4.260707860E-1	8.738087822E-2
4.640444444E0	4.288899331E-1	7.292216049E-2
4.644755556E0	4.125222080E-1	5.893807072E-2
4.649066667E0	4.142783898E-1	4.923865506E-2
4.653377778E0	4.192268229E-1	4.004768784E-2
4.657688889E0	4.209539302E-1	3.009148723E-2
4.662000000E0	4.234868610E-1	2.615060458E-2
4.666311111E0	4.098639678E-1	1.087239505E-2
4.670622222E0	7.446687913E-1	-2.269111714E-1
4.674933333E0	7.630602544E-1	-2.301657699E-1
4.679244444E0	6.710865442E-1	-2.650897279E-1
4.683555556E0	6.558587534E-1	-2.754360313E-1
4.687866667E0	6.548642150E-1	-2.858673450E-1
4.692288889E0	6.502759619E-1	-2.918328214E-1
4.696600000E0	6.744295204E-1	-3.145577420E-1
4.700911111E0	6.783820620E-1	-3.160574325E-1
4.705222222E0	6.904207519E-1	-3.281040236E-1
4.709533333E0	6.542096665E-1	-3.315927823E-1
4.713844444E0	6.672944581E-1	-3.456106123E-1
4.718155556E0	6.734687527E-1	-3.531097026E-1
4.722466667E0	6.760227231E-1	-3.594051904E-1
4.726777778E0	6.676328179E-1	-3.644032773E-1
4.731088889E0	6.795121016E-1	-3.759920230E-1
4.735400000E0	6.604568940E-1	-3.771794426E-1
4.739711111E0	6.665261739E-1	-3.875931020E-1
4.744022222E0	6.657029862E-1	-3.977751336E-1
4.748333333E0	6.718322217E-1	-4.058283808E-1
4.752644444E0	6.699964578E-1	-4.153649580E-1
4.756955556E0	6.773318207E-1	-4.198486859E-1
4.761266667E0	6.736604937E-1	-4.194437867E-1
4.765577778E0	6.675327701E-1	-4.138673939E-1
4.769888889E0	6.744877068E-1	-4.138049836E-1
4.774200000E0	6.864544173E-1	-4.114756377E-1
4.778622222E0	6.845754194E-1	-4.133389062E-1
4.782933333E0	6.917271072E-1	-4.136662467E-1
4.787244444E0	7.007568655E-1	-4.133543140E-1
4.791555556E0	6.951375135E-1	-4.121664132E-1
4.795866667E0	7.008714487E-1	-4.114868315E-1
4.800177778E0	6.981849673E-1	-4.111505147E-1
