mass_A
t	x	y
3.626000000E0	5.926057654E-1	6.765747024E-1
3.630311111E0	5.905014389E-1	6.855629336E-1
3.634622222E0	5.894034206E-1	6.986032292E-1
3.638933333E0	5.944471053E-1	7.116004467E-1
3.643244444E0	5.919405834E-1	7.227136093E-1
3.647555556E0	5.932558530E-1	7.391213457E-1
3.651866667E0	5.924894949E-1	7.531773210E-1
3.656288889E0	5.944747844E-1	7.602906389E-1
3.660600000E0	5.904164308E-1	7.688141258E-1
3.664911111E0	5.913720858E-1	7.735133583E-1
3.669222222E0	5.902574938E-1	7.791501286E-1
3.673533333E0	5.931163140E-1	7.808707273E-1
3.677844444E0	5.939049983E-1	7.880689373E-1
3.682155556E0	5.931236498E-1	7.921767197E-1
3.686466667E0	5.891368462E-1	7.971337837E-1
3.690777778E0	5.867498964E-1	7.983983600E-1
3.695088889E0	5.870582705E-1	7.935339065E-1
3.699400000E0	5.868526755E-1	7.946310779E-1
3.703711111E0	5.892369546E-1	7.925018223E-1
3.708022222E0	5.900837224E-1	7.814081849E-1
3.712333333E0	5.918073247E-1	7.807021422E-1
3.716644444E0	5.929613051E-1	7.701523264E-1
3.720955556E0	5.971588856E-1	7.655947541E-1
3.725266667E0	5.983131457E-1	7.542302078E-1
3.729577778E0	6.020826708E-1	7.456386370E-1
3.733888889E0	6.008759841E-1	7.365750792E-1
3.738200000E0	6.015725107E-1	7.282644829E-1
3.742622222E0	6.034728692E-1	7.191852590E-1
3.746933333E0	7.597428080E-1	5.605352282E-1
3.751244444E0	7.593011785E-1	5.552053287E-1
3.755555556E0	7.545537461E-1	5.472082151E-1
3.759866667E0	7.539071746E-1	5.436772266E-1
3.764177778E0	7.485047575E-1	5.298121120E-1
3.768488889E0	7.734623520E-1	5.262685967E-1
3.772800000E0	7.679250287E-1	5.183630047E-1
3.777111111E0	7.694305731E-1	5.172877306E-1
3.781422222E0	7.741064944E-1	5.131070009E-1
3.785733333E0	7.674481686E-1	5.105445332E-1
3.790044444E0	7.679623567E-1	5.081163414E-1
3.794355556E0	7.707440550E-1	5.055010488E-1
3.798666667E0	7.654976651E-1	5.021949521E-1
3.802977778E0	7.565528330E-1	4.957984740E-1
3.807288889E0	7.500828838E-1	4.893613746E-1
3.811600000E0	7.661385105E-1	4.763909809E-1
3.815911111E0	6.108194982E-1	5.108050300E-1
3.820222222E0	5.979835185E-1	5.039145980E-1
3.824533333E0	5.974106985E-1	4.892161507E-1
3.828955556E0	5.911446762E-1	4.690173879E-1
3.833266667E0	5.856751923E-1	4.586102484E-1
3.837577778E0	5.810793754E-1	4.457494009E-1
3.841888889E0	5.607516867E-1	4.250840755E-1
3.846200000E0	5.629941201E-1	4.248269502E-1
3.850511111E0	5.614310649E-1	3.991500870E-1
3.854822222E0	5.527358051E-1	3.886925344E-1
3.859133333E0	5.519752186E-1	3.819643060E-1
3.863444444E0	5.474465649E-1	3.696304776E-1
3.867755556E0	5.516315230E-1	3.533792409E-1
3.872066667E0	5.367592448E-1	3.399344695E-1
3.876377778E0	5.363413046E-1	3.255648222E-1
3.880688889E0	5.424244159E-1	3.056941312E-1
3.885000000E0	5.319842199E-1	2.908136159E-1
3.889311111E0	5.350933572E-1	2.783777684E-1
3.893622222E0	5.140727752E-1	2.385250989E-1
3.897933333E0	4.983395719E-1	2.119223030E-1
3.902244444E0	5.004133817E-1	1.962898317E-1
3.906555556E0	5.059164052E-1	1.739918962E-1
3.910866667E0	5.028416120E-1	1.537394324E-1
3.915288889E0	5.065080698E-1	1.254818022E-1
3.919600000E0	5.005238754E-1	1.037250507E-1
3.923911111E0	8.174353261E-1	-2.000484271E-1
3.928222222E0	8.454926243E-1	-2.292040614E-1
3.932533333E0	8.382953297E-1	-2.649373216E-1
3.936844444E0	9.119004104E-1	-4.215858827E-1
3.941155556E0	9.087838889E-1	-4.310387273E-1
3.945466667E0	8.863848601E-1	-4.354865434E-1
3.949777778E0	8.624614151E-1	-4.391415640E-1
3.954088889E0	8.040729581E-1	-4.396115117E-1
3.958400000E0	8.511880063E-1	-4.611632837E-1
3.962711111E0	7.975017212E-1	-4.798490472E-1
3.967022222E0	7.680845954E-1	-4.833851735E-1
3.971333333E0	7.600917547E-1	-4.935619001E-1
3.975644444E0	7.461817971E-1	-5.002110998E-1
3.979955556E0	7.620636264E-1	-5.106254804E-1
3.984266667E0	7.462303147E-1	-5.134681355E-1
3.988577778E0	7.661856116E-1	-5.119031904E-1
3.992888889E0	7.438985865E-1	-5.179257358E-1
3.997200000E0	7.386459508E-1	-5.204171268E-1
4.001622222E0	7.285840470E-1	-5.246402419E-1
4.005933333E0	7.337193535E-1	-5.303094981E-1
4.010244444E0	7.330406307E-1	-5.365211265E-1
4.014555556E0	7.165200304E-1	-5.385271095E-1
4.018866667E0	7.082424614E-1	-5.413616999E-1
4.023177778E0	6.835076313E-1	-5.432957788E-1
4.027488889E0	6.524926512E-1	-5.444475470E-1
4.031800000E0	6.462256732E-1	-5.368775085E-1
4.036111111E0	6.285411250E-1	-5.382285636E-1
4.040422222E0	6.066910448E-1	-5.264832697E-1
4.044733333E0	6.050713117E-1	-5.299341591E-1
4.049044444E0	5.948313979E-1	-5.303481868E-1
4.053355556E0	5.950917080E-1	-5.291874081E-1
4.057666667E0	5.861405425E-1	-5.307098687E-1
4.061977778E0	5.858178312E-1	-5.304760732E-1
4.066288889E0	5.813023775E-1	-5.348012364E-1
4.070600000E0	5.915436503E-1	-5.325936729E-1
4.074911111E0	5.820744792E-1	-5.309226236E-1
4.079333333E0	5.832772702E-1	-5.321165838E-1
4.083644444E0	5.791180146E-1	-5.311328492E-1
4.087955556E0	5.778759182E-1	-5.303195859E-1
4.092266667E0	5.719051802E-1	-5.318050184E-1
4.096577778E0	5.738100434E-1	-5.289720966E-1
4.100888889E0	5.761752467E-1	-5.292446214E-1
4.105200000E0	5.706277455E-1	-5.294995404E-1
4.109511111E0	5.795111007E-1	-5.279007006E-1
4.113822222E0	5.767904105E-1	-5.257559893E-1
4.118133333E0	5.814162710E-1	-5.256204434E-1
4.122444444E0	5.865130238E-1	-5.224202674E-1
4.126755556E0	5.896969353E-1	-5.168414358E-1
4.131066667E0	5.286562883E-1	-4.971300819E-1
4.135377778E0	5.266573730E-1	-4.919836631E-1
4.139688889E0	5.418191880E-1	-4.829164709E-1
4.144000000E0	5.642642939E-1	-4.901676811E-1
4.148311111E0	5.778707797E-1	-4.838610758E-1
4.152622222E0	5.757498730E-1	-4.752418517E-1
4.156933333E0	5.416035262E-1	-4.571271996E-1
4.161244444E0	5.459158926E-1	-4.530267423E-1
4.165666667E0	5.476361279E-1	-4.562911473E-1
4.169977778E0	5.478363196E-1	-4.435135368E-1
4.174288889E0	5.557036629E-1	-4.353389348E-1
4.178600000E0	5.487004916E-1	-4.237240507E-1
4.182911111E0	5.503332108E-1	-4.087318442E-1
4.187222222E0	5.711044044E-1	-4.061812063E-1
4.191533333E0	6.030822556E-1	-3.890043628E-1
4.195844444E0	6.270065004E-1	-3.692800402E-1
4.200155556E0	6.391211918E-1	-3.598304040E-1
4.204466667E0	6.516767414E-1	-3.187626406E-1
4.208777778E0	6.500326056E-1	-3.096365077E-1
4.213088889E0	6.782454260E-1	-3.042921870E-1
4.217400000E0	6.705092694E-1	-2.748463017E-1
4.221711111E0	6.792605929E-1	-2.602289441E-1
4.226022222E0	6.853979996E-1	-2.421457109E-1
4.230333333E0	6.551229876E-1	-2.287161510E-1
4.234644444E0	6.598654031E-1	-2.158698076E-1
4.238955556E0	6.683176301E-1	-1.997482663E-1
4.243266667E0	6.380199812E-1	-1.755145430E-1
4.247577778E0	6.468173714E-1	-1.599026225E-1
4.252000000E0	4.489843358E-1	1.270304829E-1
4.256311111E0	4.467155517E-1	1.392806121E-1
4.260622222E0	4.404104260E-1	1.533886910E-1
4.264933333E0	4.427868359E-1	1.711785286E-1
4.269244444E0	4.410343203E-1	1.966758457E-1
4.273555556E0	4.434700647E-1	2.172919171E-1
4.277866667E0	4.413547902E-1	2.391836637E-1
4.282177778E0	4.373011503E-1	2.534545056E-1
4.286488889E0	4.402483161E-1	2.721081131E-1
4.290800000E0	4.394420496E-1	2.867436011E-1
4.295111111E0	4.394709339E-1	2.974591091E-1
4.299422222E0	4.423804755E-1	3.128695229E-1
4.303733333E0	4.396079557E-1	3.258303102E-1
4.308044444E0	4.340727874E-1	3.384501821E-1
4.312355556E0	4.361117109E-1	3.522731110E-1
4.316666667E0	4.345378880E-1	3.631112612E-1
4.320977778E0	4.343053248E-1	3.709796429E-1
4.325288889E0	4.311273203E-1	3.791184438E-1
4.329600000E0	4.325433449E-1	3.865876952E-1
4.333911111E0	4.353190936E-1	3.971063786E-1
4.338222222E0	4.363355018E-1	4.081865547E-1
4.342533333E0	4.352963965E-1	4.145040085E-1
4.346955556E0	4.334901469E-1	4.243566661E-1
4.351266667E0	4.309373380E-1	4.315080047E-1
4.355577778E0	4.330380415E-1	4.404147097E-1
4.359888889E0	4.285889352E-1	4.428310102E-1
4.364200000E0	4.274332295E-1	4.484610795E-1
4.368511111E0	4.279692333E-1	4.493242351E-1
4.372822222E0	4.237286732E-1	4.515302565E-1
4.377133333E0	4.288920281E-1	4.601267655E-1
4.381444444E0	4.263185655E-1	4.565028590E-1
4.385755556E0	4.271003697E-1	4.643333690E-1
4.390066667E0	4.246994904E-1	4.650021860E-1
4.394377778E0	4.256117078E-1	4.723656129E-1
4.398688889E0	4.234263225E-1	4.744976604E-1
4.403000000E0	4.250459143E-1	4.775281948E-1
4.407311111E0	4.324741290E-1	4.881816289E-1
4.411622222E0	4.194603342E-1	4.809682496E-1
4.415933333E0	4.290497987E-1	4.901846676E-1
4.420244444E0	4.292339662E-1	4.910942816E-1
4.424555556E0	4.271556003E-1	4.892500891E-1
4.428866667E0	4.262207640E-1	4.895012816E-1
4.433288889E0	4.267834997E-1	4.877958812E-1
4.437600000E0	4.282226154E-1	4.939703211E-1
4.441911111E0	4.282226131E-1	4.939702980E-1
4.446222222E0	4.285716519E-1	4.936232860E-1
4.450533333E0	4.285431861E-1	4.938958854E-1
4.454844444E0	4.302563177E-1	4.928995979E-1
4.459155556E0	4.301863667E-1	4.934627088E-1
4.463466667E0	4.200676721E-1	4.813916408E-1
4.467777778E0	4.231348803E-1	4.797934657E-1
4.472088889E0	4.242313115E-1	4.799182603E-1
4.476400000E0	4.241346974E-1	4.753824161E-1
4.480711111E0	4.284765303E-1	4.774932897E-1
4.485022222E0	4.283426098E-1	4.719398845E-1
4.489333333E0	4.340124758E-1	4.707226695E-1
4.493644444E0	4.312896041E-1	4.666758040E-1
4.497955556E0	4.365175189E-1	4.642910151E-1
4.502266667E0	4.385457096E-1	4.622573765E-1
4.506577778E0	4.384032505E-1	4.561593547E-1
4.510888889E0	4.387737277E-1	4.563736126E-1
4.515200000E0	4.402529640E-1	4.507555620E-1
4.519622222E0	4.392679624E-1	4.459613918E-1
4.523933333E0	4.370532914E-1	4.410252856E-1
4.528244444E0	4.302895441E-1	4.345023862E-1
4.532555556E0	4.284478303E-1	4.273637326E-1
4.536866667E0	4.301291523E-1	4.213261461E-1
4.541177778E0	4.274914494E-1	4.121192801E-1
4.545488889E0	4.279143420E-1	4.026672237E-1
4.549800000E0	4.202614179E-1	3.900537467E-1
4.554111111E0	4.218084049E-1	3.835716527E-1
4.558422222E0	4.233323354E-1	3.776957648E-1
4.562733333E0	4.244373372E-1	3.732492163E-1
4.567044444E0	4.290437710E-1	3.706492846E-1
4.571355556E0	4.296429643E-1	3.648507821E-1
4.575666667E0	4.171661358E-1	3.409163722E-1
4.579977778E0	4.238893838E-1	3.318855633E-1
4.584288889E0	4.258884392E-1	3.245162764E-1
4.588600000E0	4.273976520E-1	3.089026739E-1
4.592911111E0	4.132157997E-1	3.032117182E-1
4.597222222E0	4.156034096E-1	2.937722007E-1
4.601533333E0	4.182991038E-1	2.878227918E-1
4.605955556E0	4.197963822E-1	2.767601209E-1
4.610266667E0	4.256196744E-1	2.676407022E-1
4.614577778E0	4.264837138E-1	2.588773519E-1
4.618888889E0	4.137514381E-1	2.430883840E-1
4.623200000E0	4.143291248E-1	2.330861384E-1
4.627511111E0	4.180888065E-1	2.148551134E-1
4.631822222E0	4.094750202E-1	2.006616472E-1
4.636133333E0	4.115442542E-1	1.910733352E-1
4.640444444E0	4.143641053E-1	1.766110066E-1
4.644755556E0	3.979922927E-1	1.626234245E-1
4.649066667E0	3.997489131E-1	1.529215866E-1
4.653377778E0	4.046985820E-1	1.437283241E-1
4.657688889E0	4.064261205E-1	1.337696370E-1
4.662000000E0	4.089596839E-1	1.298277702E-1
4.666311111E0	3.953333886E-1	1.145457452E-1
4.670622222E0	7.302218245E-1	-1.232972041E-1
4.674933333E0	7.486178806E-1	-1.265526154E-1
4.679244444E0	6.566212013E-1	-1.614852951E-1
4.683555556E0	6.413896076E-1	-1.718341824E-1
4.687866667E0	6.403948209E-1	-1.822681012E-1
4.692288889E0	6.358054220E-1	-1.882350673E-1
4.696600000E0	6.599650124E-1	-2.109656630E-1
4.700911111E0	6.639185411E-1	-2.124657281E-1
4.705222222E0	6.759602374E-1	-2.245153276E-1
4.709533333E0	6.397401089E-1	-2.280049577E-1
4.713844444E0	6.528281682E-1	-2.420262884E-1
4.718155556E0	6.590040047E-1	-2.495272515E-1
4.722466667E0	6.615586130E-1	-2.558243115E-1
4.726777778E0	6.531666126E-1	-2.608236466E-1
4.731088889E0	6.650488629E-1	-2.724152863E-1
4.735400000E0	6.459888966E-1	-2.736030025E-1
4.739711111E0	6.520596922E-1	-2.840192626E-1
4.744022222E0	6.512362989E-1	-2.942038370E-1
4.748333333E0	6.573670651E-1	-3.022590954E-1
4.752644444E0	6.555308427E-1	-3.117980542E-1
4.756955556E0	6.628680375E-1	-3.162829018E-1
4.761266667E0	6.591957936E-1	-3.158779015E-1
4.765577778E0	6.530665397E-1	-3.103001161E-1
4.769888889E0	6.600232134E-1	-3.102376902E-1
4.774200000E0	6.719929124E-1	-3.079077626E-1
4.778622222E0	6.701134452E-1	-3.097714964E-1
4.782933333E0	6.772669190E-1	-3.100989186E-1
4.787244444E0	6.862989324E-1	-3.097869080E-1
4.791555556E0	6.806781771E-1	-3.085987105E-1
4.795866667E0	6.864135441E-1	-3.079189592E-1
4.800177778E0	6.837263918E-1	-3.075825584E-1
4.804488889E0	6.897048675E-1	-3.075635510E-1
4.808800000E0	6.864732541E-1	-3.067950948E-1
4.813111111E0	6.822311897E-1	-3.062626993E-1
4.817422222E0	6.779027833E-1	-3.050443573E-1
4.821733333E0	6.798797407E-1	-3.043648197E-1
4.826044444E0	6.804490272E-1	-3.031827040E-1
4.830355556E0	6.793037171E-1	-3.025579010E-1
4.834666667E0	6.774715061E-1	-3.029701667E-1
4.838977778E0	6.798562730E-1	-3.026338280E-1
4.843288889E0	6.788845215E-1	-3.017574870E-1
4.847600000E0	6.785171371E-1	-3.015265566E-1
4.851911111E0	6.811079805E-1	-2.998514233E-1
4.856333333E0	6.785509653E-1	-2.989585602E-1
4.860644444E0	6.713552117E-1	-2.983975332E-1
4.864955556E0	6.775488226E-1	-2.968174572E-1
4.869266667E0	6.769162042E-1	-2.950508731E-1
4.873577778E0	6.740364440E-1	-2.917021481E-1
4.877888889E0	6.759856979E-1	-2.875733261E-1
4.882200000E0	6.743362364E-1	-2.864537001E-1
4.886511111E0	6.726153850E-1	-2.833841164E-1
4.890822222E0	6.781269877E-1	-2.792036373E-1
4.895133333E0	6.834243130E-1	-2.679323813E-1
4.899444444E0	6.797449081E-1	-2.609382755E-1
4.903755556E0	6.869477535E-1	-2.577730450E-1
4.908066667E0	6.939215695E-1	-2.525876631E-1
4.912377778E0	6.884129224E-1	-2.495098594E-1
4.916688889E0	6.935160921E-1	-2.462591439E-1
4.921000000E0	6.771646385E-1	-2.342058863E-1
4.925311111E0	6.785572416E-1	-2.259393097E-1
4.929622222E0	6.829250902E-1	-2.206855175E-1
4.933933333E0	6.903011163E-1	-2.170467469E-1
4.938244444E0	6.857624947E-1	-2.137643612E-1
4.942666667E0	6.904392094E-1	-2.130215576E-1
4.946977778E0	6.885515717E-1	-2.116986409E-1
4.951288889E0	6.919468553E-1	-2.078279357E-1
4.955600000E0	6.879183002E-1	-2.072731278E-1
4.959911111E0	6.874604159E-1	-2.064440017E-1
4.964222222E0	6.875983038E-1	-2.039098279E-1
4.968533333E0	7.005277856E-1	-2.060601984E-1
4.972844444E0	6.914627485E-1	-2.054851029E-1
4.977155556E0	6.956428279E-1	-2.026756966E-1
4.981466667E0	6.909183355E-1	-2.030477485E-1
4.985777778E0	6.883183730E-1	-2.048171731E-1
4.990088889E0	6.831895228E-1	-2.034601731E-1
4.994400000E0	6.947326332E-1	-2.031111603E-1
4.998711111E0	6.848400744E-1	-2.034502322E-1
5.003022222E0	6.844237074E-1	-2.016385537E-1
5.007333333E0	6.829240886E-1	-2.014097040E-1
5.011644444E0	6.808754396E-1	-2.020518714E-1
5.015955556E0	6.825937246E-1	-2.019151220E-1
5.020266667E0	6.801888015E-1	-2.008687310E-1
5.024577778E0	6.751804415E-1	-2.012505716E-1
5.029000000E0	6.721411789E-1	-2.007961226E-1
5.033311111E0	6.737609993E-1	-2.013582382E-1
5.037622222E0	6.694381977E-1	-2.026622294E-1
5.041933333E0	6.691330092E-1	-2.008845355E-1
5.046244444E0	6.707757080E-1	-1.985514992E-1
5.050555556E0	6.695139328E-1	-1.998096152E-1
5.054866667E0	6.618440325E-1	-2.009086354E-1
5.059177778E0	6.615758219E-1	-2.008702263E-1
5.063488889E0	6.653292525E-1	-2.020395261E-1
5.067800000E0	6.623258206E-1	-2.011844948E-1
5.072111111E0	6.597783888E-1	-2.020837174E-1
5.076422222E0	6.649130655E-1	-2.024351684E-1
5.080733333E0	6.705122362E-1	-2.020307426E-1
5.085044444E0	6.620383602E-1	-1.999062010E-1
5.089355556E0	6.651827099E-1	-2.013116607E-1
5.093666667E0	6.684448062E-1	-2.030413194E-1
5.097977778E0	6.649324000E-1	-2.030927871E-1
5.102288889E0	6.639404795E-1	-2.019236889E-1
5.106600000E0	6.671724629E-1	-2.028884304E-1
5.110911111E0	6.684400163E-1	-2.038765768E-1
5.115222222E0	6.681984851E-1	-2.031564135E-1
5.119533333E0	6.682518163E-1	-2.048362807E-1
5.123955556E0	6.580672700E-1	-2.060769535E-1
5.128266667E0	6.604832815E-1	-2.047876226E-1
5.132577778E0	6.620406023E-1	-2.053565252E-1
5.136888889E0	6.654347542E-1	-2.064647145E-1
5.141200000E0	6.674754429E-1	-2.068359799E-1
5.145511111E0	6.688203683E-1	-2.079151754E-1
5.149822222E0	6.631225841E-1	-2.077483096E-1
5.154133333E0	6.644965802E-1	-2.086239374E-1
